"time","IDs","migrant"
14600,4669,"21"
14600,4670,"21"
14600,4671,"21"
14600,4672,"21"
14600,4677,"21"
14600,4678,"21"
14600,4680,"21"
14600,4682,"21"
14600,4683,"21"
14600,4685,"21"
14600,4687,"21"
14600,4691,"21"
14600,4694,"21"
14600,4696,"21"
14600,4697,"21"
14600,4700,"21"
14600,4702,"21"
14600,4706,"21"
14600,4708,"21"
14600,4711,"21"
14600,4712,"21"
14600,4716,"21"
14600,4719,"21"
14600,4723,"21"
14600,4727,"21"
14600,4728,"21"
14600,4730,"21"
14600,4731,"21"
14600,4732,"21"
14600,4734,"21"
14600,4735,"21"
14600,4736,"21"
14600,4737,"21"
14600,4738,"21"
14600,4740,"21"
14600,4742,"21"
14600,4743,"21"
14600,4744,"21"
14600,4747,"21"
14600,4748,"21"
14600,4749,"21"
14600,4751,"21"
14600,4752,"21"
14600,4754,"21"
14600,4759,"21"
14600,4760,"21"
14600,4762,"21"
14600,4765,"21"
14600,4766,"21"
14600,4767,"21"
14600,4770,"21"
14600,4772,"21"
14600,4773,"21"
14600,4777,"21"
14600,4778,"21"
14600,4780,"21"
14600,4782,"21"
14600,4784,"21"
14600,4785,"21"
14600,4786,"21"
14600,4787,"21"
14600,4788,"21"
14600,4790,"21"
14600,4791,"21"
14600,4795,"21"
14600,4796,"21"
14600,4797,"21"
14600,4798,"21"
14600,4799,"21"
14600,4800,"21"
14600,4802,"21"
14600,4803,"21"
14600,4806,"21"
14600,4807,"21"
14600,4809,"21"
14600,4810,"21"
14600,4812,"21"
14600,4814,"21"
14600,4815,"21"
14600,4817,"21"
14600,4818,"21"
14600,4820,"21"
14600,4826,"21"
14600,4828,"21"
14600,4829,"21"
14600,4831,"21"
14600,4835,"21"
14600,4836,"21"
14600,4837,"21"
14600,4840,"21"
14600,4841,"21"
14600,4842,"21"
14600,4843,"21"
14600,4845,"21"
14600,4846,"21"
14600,4847,"21"
14600,4849,"21"
14600,4853,"21"
14600,4854,"21"
14600,4855,"21"
14600,4857,"21"
14600,4859,"21"
14600,4860,"21"
14600,4861,"21"
14600,4863,"21"
14600,4865,"21"
14600,4866,"21"
14600,4867,"21"
14600,4868,"21"
14600,4869,"21"
14600,4870,"21"
14600,4875,"21"
14600,4876,"21"
14600,4877,"21"
14600,4879,"21"
14600,4882,"21"
14600,4883,"21"
14600,4885,"21"
14600,4886,"21"
14600,4887,"21"
14600,4892,"21"
14600,4896,"21"
14600,4899,"21"
14600,4900,"21"
14600,4901,"21"
14600,4906,"21"
14600,4907,"21"
14600,4908,"21"
14600,4910,"21"
14600,4911,"21"
14600,4912,"21"
14600,4914,"21"
14600,4916,"21"
14600,4917,"21"
14600,4918,"21"
14600,4921,"21"
14600,4922,"21"
14600,4926,"21"
14600,4927,"21"
14600,4930,"21"
14600,4931,"21"
14600,4933,"21"
14600,4934,"21"
14600,4943,"21"
14600,4946,"21"
14600,4948,"21"
14600,4950,"21"
14600,4951,"21"
14600,4953,"21"
14600,4954,"21"
14600,4955,"21"
14600,4956,"21"
14600,4957,"21"
14600,4959,"21"
14600,4960,"21"
14600,4961,"21"
14600,4964,"21"
14600,4966,"21"
14600,4967,"21"
14600,4968,"21"
14600,4977,"21"
14600,4981,"21"
14600,4982,"21"
14600,4984,"21"
14600,4985,"21"
14600,4987,"21"
14600,4991,"21"
14600,4996,"21"
14600,4997,"21"
14600,4998,"21"
14600,5001,"21"
14600,5003,"21"
14600,5004,"21"
14600,5009,"21"
14600,5012,"21"
14600,5016,"21"
14600,5019,"21"
14600,5020,"21"
14600,5021,"21"
14600,5022,"21"
14600,5023,"21"
14600,5029,"21"
14600,5031,"21"
14600,5032,"21"
14600,5033,"21"
14600,5035,"21"
14600,5036,"21"
14600,5037,"21"
14600,5038,"21"
14600,5040,"21"
14600,5043,"21"
14600,5044,"21"
14600,5046,"21"
14600,5047,"21"
14600,5048,"21"
14600,5050,"21"
14600,5055,"21"
14600,5056,"21"
14600,5057,"21"
14600,5058,"21"
14600,5059,"21"
14600,5064,"21"
14600,5065,"21"
14600,5068,"21"
14600,5070,"21"
14600,5075,"21"
14600,5078,"21"
14600,5079,"21"
14600,5080,"21"
14600,5085,"21"
14600,5087,"21"
14600,5089,"21"
14600,5090,"21"
14600,5091,"21"
14600,5092,"21"
14600,5093,"21"
14600,5094,"21"
14600,5095,"21"
14600,5096,"21"
14600,5098,"21"
14600,5102,"21"
14600,5103,"21"
14600,5104,"21"
14600,5105,"21"
14600,5106,"21"
14600,5109,"21"
14600,5110,"21"
14600,5111,"21"
14600,5112,"21"
14600,5114,"21"
14600,5115,"21"
14600,5117,"21"
14600,5120,"21"
14600,5121,"21"
14600,5122,"21"
14600,5123,"21"
14600,5124,"21"
14600,5125,"21"
14600,5127,"21"
14600,5128,"21"
14600,5129,"21"
14600,5132,"21"
14600,5133,"21"
14600,5135,"21"
14600,5136,"21"
14600,5137,"21"
14600,5138,"21"
14600,5139,"21"
14600,5140,"21"
14600,5141,"21"
14600,5142,"21"
14600,5143,"21"
14600,5145,"21"
14600,5146,"21"
14600,5147,"21"
14600,5149,"21"
14600,5152,"21"
14600,5154,"21"
14600,5156,"21"
14600,5157,"21"
14600,5159,"21"
14600,5161,"21"
14600,5162,"21"
14600,5163,"21"
14600,5164,"21"
14600,5165,"21"
14600,5167,"21"
14600,5168,"21"
14600,5174,"21"
14600,5180,"21"
14600,5182,"21"
14600,5183,"21"
14600,5185,"21"
14600,5187,"21"
14600,5188,"21"
14600,5193,"21"
14600,5194,"21"
14600,5196,"21"
14600,5197,"21"
14600,5198,"21"
14600,5199,"21"
14600,5204,"21"
14600,5207,"21"
14600,5208,"21"
14600,5209,"21"
14600,5210,"21"
14600,5212,"21"
14600,5213,"21"
14600,5215,"21"
14600,5219,"21"
14600,5220,"21"
14600,5223,"21"
14600,5233,"21"
14600,5236,"21"
14600,5237,"21"
14600,5238,"21"
14600,5239,"21"
14600,5241,"21"
14600,5242,"21"
14600,5245,"21"
14600,5246,"21"
14600,5249,"21"
14600,5250,"21"
14600,5252,"21"
14600,5254,"21"
14600,5257,"21"
14600,5258,"21"
14600,5260,"21"
14600,5261,"21"
14600,5262,"21"
14600,5264,"21"
14600,5265,"21"
14600,5266,"21"
14600,5269,"21"
14600,5270,"21"
14600,5271,"21"
14600,5273,"21"
14600,5275,"21"
14600,5276,"21"
14600,5277,"21"
14600,5278,"21"
14600,5280,"21"
14600,5282,"21"
14600,5283,"21"
14600,5284,"21"
14600,5287,"21"
14600,5290,"21"
14600,5291,"21"
14600,5294,"21"
14600,5297,"21"
14600,5299,"21"
14600,5300,"21"
14600,5302,"21"
14600,5304,"21"
14600,5305,"21"
14600,5306,"21"
14600,5309,"21"
14600,5316,"21"
14600,5317,"21"
14600,5318,"21"
14600,5319,"21"
14600,5322,"21"
14600,5324,"21"
14600,5325,"21"
14600,5327,"21"
14600,5328,"21"
14600,5332,"21"
14600,5335,"21"
14600,5337,"21"
14600,5338,"21"
14600,5339,"21"
14600,5340,"21"
14600,5343,"21"
14600,5347,"21"
14600,5348,"21"
14600,5349,"21"
14600,5352,"21"
14600,5355,"21"
14600,5356,"21"
14600,5357,"21"
14600,5360,"21"
14600,5362,"21"
14600,5364,"21"
14600,5366,"21"
14600,5367,"21"
14600,5369,"21"
14600,5370,"21"
14600,5371,"21"
14600,5373,"21"
14600,5374,"21"
14600,5375,"21"
14600,5377,"21"
14600,5378,"21"
14600,5379,"21"
14600,5380,"21"
14600,5386,"21"
14600,5387,"21"
14600,5389,"21"
14600,5391,"21"
14600,5392,"21"
14600,5396,"21"
14600,5397,"21"
14600,5398,"21"
14600,5400,"21"
14600,5401,"21"
14600,5402,"21"
14600,5403,"21"
14600,5404,"21"
14600,5405,"21"
14600,5406,"21"
14600,5408,"21"
14600,5409,"21"
14600,5412,"21"
14600,5413,"21"
14600,5415,"21"
14600,5417,"21"
14600,5421,"21"
14600,5422,"21"
14600,5423,"21"
14600,5425,"21"
14600,5430,"21"
14600,5433,"21"
14600,5435,"21"
14600,5436,"21"
14600,5437,"21"
14600,5438,"21"
14600,5439,"21"
14600,5441,"21"
14600,5442,"21"
14600,5450,"21"
14600,5451,"21"
14600,5454,"21"
14600,5455,"21"
14600,5457,"21"
14600,5459,"21"
14600,5464,"21"
14600,5465,"21"
14600,5466,"21"
14600,5467,"21"
14600,5469,"21"
14600,5472,"21"
14600,5474,"21"
14600,5475,"21"
14600,5476,"21"
14600,5479,"21"
14600,5480,"21"
14600,5481,"21"
14600,5482,"21"
14600,5483,"21"
14600,5484,"21"
14600,5487,"21"
14600,5491,"21"
14600,5492,"21"
14600,5493,"21"
14600,5496,"21"
14600,5504,"21"
14600,5505,"21"
14600,5506,"21"
14600,5507,"21"
14600,5508,"21"
14600,5509,"21"
14600,5510,"21"
14600,5511,"21"
14600,5516,"21"
14600,5518,"21"
14600,5520,"21"
14600,5521,"21"
14600,5522,"21"
14600,5523,"21"
14600,5526,"21"
14600,5527,"21"
14600,5528,"21"
14600,5529,"21"
14600,5531,"21"
14600,5532,"21"
14600,5534,"21"
14600,5535,"21"
14600,5537,"21"
14600,5540,"21"
14600,5541,"21"
14600,5542,"21"
14600,5543,"21"
14600,5544,"21"
14600,5545,"21"
14600,5546,"21"
14600,5547,"21"
14600,5548,"21"
14600,5550,"21"
14600,5556,"21"
14600,5560,"21"
14600,5565,"21"
14600,5568,"21"
14600,5571,"21"
14600,5572,"21"
14600,5577,"21"
14600,5581,"21"
14600,5582,"21"
14600,5585,"21"
14600,5586,"21"
14600,5588,"21"
14600,5591,"21"
14600,5593,"21"
14600,5594,"21"
14600,5595,"21"
14600,5598,"21"
14600,5602,"21"
14600,5603,"21"
14600,5606,"21"
14600,5607,"21"
14600,5608,"21"
14600,5610,"21"
14600,5613,"21"
14600,5618,"21"
14600,5620,"21"
14600,5623,"21"
14600,5626,"21"
14600,5627,"21"
14600,5633,"21"
14600,5635,"21"
14600,5636,"21"
14600,5637,"21"
14600,5639,"21"
14600,5641,"21"
14600,5642,"21"
14600,5645,"21"
14600,5649,"21"
14600,5650,"21"
14600,5653,"21"
14600,5654,"21"
14600,5655,"21"
14600,5656,"21"
14600,5657,"21"
14600,5658,"21"
14600,5659,"21"
14600,5660,"21"
14600,5663,"21"
14600,5665,"21"
14600,5668,"21"
14600,5669,"21"
14600,5673,"21"
14600,5676,"21"
14600,5677,"21"
14600,5680,"21"
14600,5681,"21"
14600,5684,"21"
14600,5688,"21"
14600,5691,"21"
14600,5693,"21"
14600,5694,"21"
14600,5695,"21"
14600,5696,"21"
14600,5697,"21"
14600,5698,"21"
14600,5699,"21"
14600,5701,"21"
14600,5704,"21"
14600,5706,"21"
14600,5708,"21"
14600,5710,"21"
14600,5712,"21"
14600,5713,"21"
14600,5714,"21"
14600,5715,"21"
14600,5717,"21"
14600,5718,"21"
14600,5720,"21"
14600,5721,"21"
14600,5722,"21"
14600,5726,"21"
14600,5728,"21"
14600,5729,"21"
14600,5731,"21"
14600,5732,"21"
14600,5734,"21"
14600,5735,"21"
14600,5738,"21"
14600,5739,"21"
14600,5740,"21"
14600,5741,"21"
14600,5742,"21"
14600,5743,"21"
14600,5745,"21"
14600,5746,"21"
14600,5748,"21"
14600,5749,"21"
14600,5750,"21"
14600,5757,"21"
14600,5759,"21"
14600,5760,"21"
14600,5765,"21"
14600,5767,"21"
14600,5769,"21"
14600,5775,"21"
14600,5779,"21"
14600,5780,"21"
14600,5783,"21"
14600,5785,"21"
14600,5788,"21"
14600,5790,"21"
14600,5793,"21"
14600,5796,"21"
14600,5798,"21"
14600,5799,"21"
14600,5805,"21"
14600,5809,"21"
14600,5810,"21"
14600,5812,"21"
14600,5814,"21"
14600,5816,"21"
14600,5817,"21"
14600,5818,"21"
14600,5820,"21"
14600,5823,"21"
14600,5824,"21"
14600,5827,"21"
14600,5828,"21"
14600,5829,"21"
14600,5830,"21"
14600,5834,"21"
14600,5836,"21"
14600,5838,"21"
14600,5841,"21"
14600,5842,"21"
14600,5845,"21"
14600,5847,"21"
14600,5848,"21"
14600,5849,"21"
14600,5850,"21"
14600,5851,"21"
14600,5852,"21"
14600,5853,"21"
14600,5856,"21"
14600,5860,"21"
14600,5861,"21"
14600,5863,"21"
14600,5865,"21"
14600,5866,"21"
14600,5868,"21"
14600,5869,"21"
14600,5872,"21"
14600,5873,"21"
14600,5874,"21"
14600,5875,"21"
14600,5876,"21"
14600,5877,"21"
14600,5879,"21"
14600,5880,"21"
14600,5887,"21"
14600,5888,"21"
14600,5890,"21"
14600,5894,"21"
14600,5896,"21"
14600,5897,"21"
14600,5898,"21"
14600,5899,"21"
14600,5900,"21"
14600,5901,"21"
14600,5904,"21"
14600,5905,"21"
14600,5906,"21"
14600,5907,"21"
14600,5908,"21"
14600,5909,"21"
14600,5910,"21"
14600,5913,"21"
14600,5914,"21"
14600,5915,"21"
14600,5917,"21"
14600,5918,"21"
14600,5919,"21"
14600,5920,"21"
14600,5922,"21"
14600,5923,"21"
14600,5924,"21"
14600,5926,"21"
14600,5927,"21"
14600,5929,"21"
14600,5931,"21"
14600,5934,"21"
14600,5935,"21"
14600,5936,"21"
14600,5937,"21"
14600,5938,"21"
14600,5940,"21"
14600,5943,"21"
14600,5945,"21"
14600,5946,"21"
14600,5947,"21"
14600,5950,"21"
14600,5951,"21"
14600,5952,"21"
14600,5954,"21"
14600,5955,"21"
14600,5960,"21"
14600,5961,"21"
14600,5962,"21"
14600,5964,"21"
14600,5967,"21"
14600,5968,"21"
14600,5969,"21"
14600,5970,"21"
14600,5971,"21"
14600,5972,"21"
14600,5974,"21"
14600,5975,"21"
14600,5976,"21"
14600,5977,"21"
14600,5978,"21"
14600,5981,"21"
14600,5982,"21"
14600,5983,"21"
14600,5985,"21"
14600,5989,"21"
14600,5990,"21"
14600,5991,"21"
14600,5992,"21"
14600,5995,"21"
14600,5997,"21"
14600,5999,"21"
14600,6000,"21"
14600,6003,"21"
14600,6007,"21"
14600,6010,"21"
14600,6011,"21"
14600,6012,"21"
14600,6015,"21"
14600,6016,"21"
14600,6018,"21"
14600,6021,"21"
14600,6030,"21"
14600,6031,"21"
14600,6032,"21"
14600,6033,"21"
14600,6034,"21"
14600,6040,"21"
14600,6041,"21"
14600,6044,"21"
14600,6048,"21"
14600,6052,"21"
14600,6053,"21"
14600,6055,"21"
14600,6057,"21"
14600,6058,"21"
14600,6060,"21"
14600,6062,"21"
14600,6064,"21"
14600,6065,"21"
14600,6067,"21"
14600,6068,"21"
14600,6069,"21"
14600,6070,"21"
14600,6071,"21"
14600,6072,"21"
14600,6073,"21"
14600,6076,"21"
14600,6077,"21"
14600,6079,"21"
14600,6084,"21"
14600,6085,"21"
14600,6087,"21"
14600,6088,"21"
14600,6091,"21"
14600,6092,"21"
14600,6093,"21"
14600,6095,"21"
14600,6096,"21"
14600,6099,"21"
14600,6100,"21"
14600,6101,"21"
14600,6104,"21"
14600,6106,"21"
14600,6108,"21"
14600,6110,"21"
14600,6111,"21"
14600,6112,"21"
14600,6113,"21"
14600,6115,"21"
14600,6119,"21"
14600,6121,"21"
14600,6123,"21"
14600,6124,"21"
14600,6126,"21"
14600,6128,"21"
14600,6134,"21"
14600,6135,"21"
14600,6136,"21"
