"time","r0"
7287,1
7288,1
7288,1
7288,1
7288,1
7288,3
7288,0
7288,0
7289,0
7289,0
7289,1
7289,0
7290,1
7290,3
7290,0
7290,0
7291,0
7291,1
7291,0
7291,1
7291,0
7292,1
7292,0
7292,1
7292,6
7292,0
7293,0
7293,1
7293,0
7293,0
7293,1
7293,0
7293,0
7294,1
7294,6
7294,1
7294,2
7294,1
7294,0
7294,0
7294,0
7295,3
7295,4
7295,0
7295,0
7295,2
7295,1
7295,0
7296,9
7296,5
7296,4
7296,3
7296,0
7296,0
7296,1
7296,6
7297,0
7297,0
7297,1
7297,0
7297,1
7298,4
7298,1
7298,0
7299,6
7299,0
7299,0
7299,0
7299,1
7300,4
7300,1
7300,0
7300,3
7300,0
7300,0
7300,0
7300,9
7300,1
7301,0
7301,2
7301,0
7301,3
7301,0
7301,0
7301,5
7301,0
7301,0
7301,0
7301,0
7302,0
7302,2
7302,2
7302,0
7302,1
7302,0
7302,0
7302,0
7303,0
7303,0
7303,8
7303,1
7303,0
7303,1
7303,1
7303,2
7304,0
7304,0
7304,1
7304,0
7304,1
7305,0
7305,0
7305,0
7306,0
7306,1
7306,9
7306,1
7306,0
7306,0
7307,0
7307,0
7307,0
7307,0
7307,1
7308,0
7308,1
7308,7
7308,0
7308,0
7308,0
7308,0
7309,2
7309,5
7309,0
7309,4
7309,1
7310,1
7310,0
7310,2
7310,2
7310,0
7311,3
7311,0
7311,0
7311,0
7311,0
7311,0
7312,0
7312,0
7312,0
7312,1
7312,1
7313,0
7313,1
7313,0
7313,1
7313,1
7313,0
7313,0
7313,0
7313,1
7313,9
7313,0
7313,1
7314,2
7314,1
7314,1
7315,0
7315,0
7315,5
7315,1
7315,1
7315,0
7315,1
7315,1
7315,3
7316,3
7316,4
7316,2
7316,1
7316,3
7316,0
7316,0
7316,0
7316,1
7316,0
7317,0
7317,0
7317,1
7317,0
7317,0
7318,0
7318,1
7318,1
7318,0
7318,0
7318,1
7319,0
7319,4
7319,1
7319,7
7319,1
7319,2
7319,0
7319,7
7319,0
7319,2
7320,0
7320,2
7320,0
7320,0
7320,4
7320,0
7321,1
7321,0
7321,1
7321,1
7321,4
7322,12
7322,0
7322,0
7322,1
7322,0
7322,0
7323,0
7323,0
7323,0
7323,0
7324,0
7324,0
7324,0
7324,0
7324,0
7324,3
7325,0
7325,0
7325,3
7325,1
7325,0
7325,0
7326,2
7326,0
7326,0
7326,2
7326,2
7327,0
7327,1
7327,0
7327,10
7327,0
7327,0
7328,0
7328,0
7328,16
7328,2
7328,1
7328,0
7328,2
7328,1
7328,0
7328,0
7328,4
7328,1
7328,4
7329,0
7329,0
7329,0
7329,0
7329,0
7329,0
7329,0
7329,1
7330,0
7330,2
7330,0
7330,0
7330,3
7330,2
7330,0
7331,0
7331,1
7331,0
7331,0
7331,1
7332,0
7332,3
7332,1
7332,2
7332,2
7332,0
7333,1
7333,2
7333,0
7333,0
7333,3
7333,2
7333,1
7333,1
7334,0
7334,1
7334,2
7334,0
7334,0
7335,1
7335,4
7335,0
7335,5
7335,2
7335,8
7335,0
7336,0
7336,0
7336,0
7336,5
7336,1
7337,0
7337,1
7337,2
7337,0
7338,3
7338,3
7338,0
7338,4
7338,0
7339,1
7339,0
7339,1
7339,1
7339,2
7339,1
7340,1
7340,0
7340,2
7340,1
7340,0
7340,1
7341,0
7341,12
7341,3
7342,7
7342,0
7342,0
7342,1
7342,2
7342,1
7342,0
7342,0
7342,1
7342,0
7343,0
7343,1
7343,0
7343,5
7343,2
7343,0
7344,0
7344,0
7344,1
7344,0
7344,0
7344,2
7344,0
7345,6
7345,0
7345,0
7345,0
7345,0
7345,0
7345,0
7346,0
7346,0
7346,1
7346,0
7346,1
7346,6
7347,1
7347,0
7347,2
7347,0
7347,6
7347,2
7347,0
7347,1
7347,0
7347,0
7348,2
7348,0
7348,3
7348,0
7348,0
7348,0
7348,0
7349,1
7349,0
7349,1
7349,2
7350,0
7350,1
7350,4
7350,4
7350,0
7350,0
7350,2
7350,0
7350,0
7350,0
7350,1
7351,0
7351,2
7351,0
7351,2
7351,4
7351,1
7351,0
7352,5
7352,3
7352,3
7352,1
7352,2
7352,0
7352,1
7353,0
7353,0
7353,2
7353,0
7353,1
7354,8
7354,5
7354,1
7354,1
7354,0
7354,0
7354,2
7354,3
7355,0
7355,1
7355,1
7355,0
7355,0
7355,0
7356,2
7356,3
7356,0
7356,1
7356,17
7356,0
7357,2
7357,0
7357,0
7357,0
7357,4
7358,1
7358,0
7358,2
7358,0
7358,0
7358,2
7359,0
7359,0
7359,1
7359,0
7359,3
7359,0
7359,0
7360,1
7360,0
7360,1
7360,0
7360,0
7361,1
7361,1
7361,1
7361,0
7361,0
7361,0
7361,2
7361,0
7361,2
7361,1
7362,0
7362,1
7362,4
7362,1
7362,0
7362,0
7362,2
7362,0
7362,0
7362,1
7363,0
7363,0
7363,0
7363,0
7363,0
7363,1
7363,1
7363,0
7364,1
7364,1
7364,2
7364,0
7364,1
7364,0
7364,1
7364,3
7364,1
7365,0
7365,0
7365,3
7365,2
7366,1
7366,0
7366,5
7366,0
7366,0
7366,0
7366,0
7366,4
7366,6
7367,0
7367,0
7367,0
7367,1
7367,9
7368,0
7368,1
7368,1
7368,1
7368,0
7368,0
7368,0
7369,0
7369,0
7369,0
7369,3
7369,0
7370,9
7370,0
7370,2
7370,0
7370,0
7370,1
7370,2
7370,1
7370,0
7371,1
7371,0
7371,0
7371,0
7372,1
7372,0
7372,7
7372,0
7372,0
7372,0
7372,11
7372,2
7373,4
7373,0
7373,0
7373,0
7373,0
7373,0
7373,1
7374,5
7374,3
7374,1
7374,1
7374,0
7374,1
7374,1
7374,0
7374,1
7375,0
7375,5
7375,0
7375,3
7375,0
7375,0
7375,5
7376,1
7376,0
7376,0
7376,0
7377,0
7377,1
7377,2
7377,4
7377,2
7377,5
7377,3
7378,0
7378,0
7378,1
7378,0
7378,0
7378,1
7378,2
7379,0
7379,1
7379,1
7379,0
7379,2
7379,0
7379,1
7380,1
7380,0
7380,6
7380,0
7380,0
7381,2
7381,8
7381,0
7381,1
7381,0
7381,0
7381,0
7381,7
7382,1
7382,0
7382,0
7382,0
7382,1
7383,1
7383,0
7383,3
7383,0
7383,5
7383,1
7383,0
7383,1
7383,0
7383,0
7384,3
7384,14
7384,1
7384,0
7384,1
7384,0
7384,0
7385,0
7385,0
7385,4
7385,0
7385,1
7385,0
7385,7
7385,0
7386,2
7386,0
7386,0
7386,0
7386,0
7386,2
7386,0
7386,0
7386,0
7387,1
7387,1
7387,5
7387,0
7387,5
7387,0
7387,2
7387,1
7388,1
7388,0
7388,1
7388,0
7389,1
7389,0
7389,0
7389,0
7389,0
7389,3
7389,0
7390,2
7390,0
7390,0
7390,0
7391,0
7391,7
7391,0
7391,5
7391,7
7391,3
7391,0
7391,1
7392,0
7392,0
7392,1
7392,1
7392,0
7392,1
7392,22
7392,0
7392,0
7392,1
7393,0
7393,0
7393,0
7393,0
7393,5
7393,3
7393,4
7394,1
7394,8
7394,1
7394,1
7394,0
7394,3
7394,1
7394,0
7394,3
7394,6
7395,4
7395,1
7395,3
7395,0
7395,0
7395,0
7395,0
7395,9
7395,5
7395,0
7395,0
7396,0
7396,6
7396,2
7396,0
7396,0
7396,14
7396,0
7397,0
7397,2
7398,0
7398,2
7398,0
7398,0
7398,1
7398,5
7398,0
7399,0
7399,2
7399,2
7399,1
7399,1
7399,0
7399,0
7400,1
7400,2
7400,0
7400,1
7401,0
7401,0
7401,0
7401,0
7401,0
7402,0
7402,0
7402,1
7402,7
7402,3
7402,0
7402,1
7403,1
7403,7
7403,2
7403,0
7403,0
7403,4
7403,1
7403,3
7403,7
7404,7
7404,0
7404,0
7404,0
7404,0
7404,5
7404,3
7404,0
7404,0
7404,2
7404,0
7405,0
7405,1
7405,2
7405,0
7405,5
7405,4
7405,1
7405,6
7405,1
7406,0
7406,1
7406,9
7406,0
7407,0
7407,1
7407,2
7407,1
7407,0
7407,0
7407,1
7407,0
7408,2
7408,1
7408,0
7408,0
7408,0
7408,0
7409,1
7409,1
7409,0
7409,2
7409,7
7409,1
7410,4
7410,0
7410,4
7410,0
7410,0
7411,2
7411,0
7411,0
7412,2
7412,0
7412,0
7412,0
7413,7
7413,3
7413,3
7413,3
7413,2
7413,3
7413,1
7413,1
7413,0
7413,2
7413,1
7414,0
7414,0
7414,1
7414,0
7414,0
7414,5
7414,1
7414,0
7415,0
7415,0
7415,1
7415,0
7415,0
7415,0
7416,0
7416,0
7416,0
7416,1
7417,0
7417,0
7417,4
7417,0
7417,0
7417,0
7417,11
7418,0
7418,1
7418,1
7418,0
7418,0
7418,1
7418,0
7418,1
7419,0
7419,2
7419,11
7419,0
7419,1
7419,0
7420,0
7420,8
7420,0
7420,0
7420,1
7421,1
7421,0
7421,1
7421,3
7421,1
7422,2
7422,2
7422,1
7422,1
7422,0
7422,1
7422,0
7422,0
7422,0
7423,0
7423,2
7423,4
7423,2
7424,1
7424,0
7424,0
7424,0
7424,0
7424,0
7424,0
7424,1
7424,5
7424,1
7425,1
7425,5
7425,1
7425,0
7426,1
7426,1
7426,1
7426,0
7426,1
7426,5
7426,3
7426,0
7426,0
7426,0
7426,2
7426,0
7426,1
7426,1
7427,0
7427,4
7427,0
7427,0
7427,0
7427,0
7427,1
7427,1
7427,2
7427,2
7427,0
7428,0
7428,0
7428,0
7429,3
7429,2
7429,2
7429,0
7429,2
7430,3
7430,0
7430,0
7430,1
7430,3
7430,1
7430,0
7430,0
7430,0
7430,6
7431,1
7431,2
7431,1
7432,1
7432,2
7432,1
7432,0
7432,0
7432,2
7432,0
7432,1
7433,3
7433,0
7433,1
7433,1
7434,0
7434,6
7434,0
7434,3
7434,0
7434,0
7434,2
7434,0
7434,0
7434,0
7434,0
7434,10
7434,2
7434,0
7434,7
7435,1
7435,1
7435,0
7435,0
7435,0
7435,0
7435,1
7435,0
7436,0
7436,0
7436,5
7436,0
7436,0
7436,0
7436,0
7436,0
7437,0
7437,3
7437,0
7437,1
7438,0
7438,0
7439,0
7439,0
7439,0
7439,0
7440,0
7440,0
7440,0
7440,0
7440,0
7440,0
7441,0
7441,0
7441,0
7441,4
7441,1
7441,3
7441,0
7442,1
7442,1
7442,1
7442,0
7443,0
7443,0
7443,0
7444,0
7444,0
7444,0
7444,1
7444,1
7444,0
7444,2
7444,1
7444,0
7445,0
7445,1
7445,2
7446,0
7446,0
7446,3
7446,3
7446,0
7446,3
7447,2
7447,0
7447,1
7447,4
7447,0
7447,0
7447,2
7448,1
7448,0
7448,2
7448,2
7448,0
7448,3
7448,2
7448,4
7448,1
7448,0
7448,0
7448,0
7449,0
7449,4
7449,0
7449,0
7449,1
7449,1
7449,0
7450,0
7450,0
7450,1
7450,1
7450,1
7450,0
7450,0
7451,0
7451,0
7451,1
7451,0
7451,6
7451,2
7451,2
7451,1
7452,4
7452,2
7452,1
7452,0
7453,2
7453,0
7453,0
7453,1
7453,0
7453,1
7453,0
7453,2
7453,0
7454,1
7454,0
7454,0
7455,1
7455,0
7455,1
7455,1
7455,0
7455,0
7455,0
7456,0
7456,0
7456,0
7456,0
7456,0
7457,0
7457,1
7457,0
7457,2
7457,0
7458,0
7458,9
7458,1
7458,0
7458,1
7458,0
7458,0
7458,0
7459,1
7459,1
7459,1
7459,6
7459,0
7459,0
7459,0
7459,1
7459,5
7459,0
7460,0
7460,0
7460,0
7460,0
7460,0
7460,2
7460,0
7460,3
7460,0
7460,1
7460,0
7461,0
7461,0
7461,1
7461,0
7461,0
7461,0
7461,0
7462,0
7462,0
7462,0
7462,0
7462,0
7462,0
7462,0
7462,0
7462,4
7463,0
7464,0
7464,1
7464,1
7464,2
7464,1
7464,1
7464,0
7464,0
7465,2
7465,3
7465,1
7465,2
7465,0
7465,0
7465,3
7465,0
7465,0
7465,1
7466,1
7466,5
7466,2
7466,0
7466,0
7467,2
7467,1
7467,0
7467,1
7467,0
7467,3
7467,0
7468,0
7468,0
7468,0
7468,2
7468,6
7468,4
7468,2
7469,0
7469,0
7469,0
7469,0
7469,0
7469,0
7469,0
7469,3
7470,0
7470,1
7470,5
7470,10
7470,0
7470,0
7470,0
7470,0
7471,0
7471,0
7472,7
7472,1
7472,0
7472,1
7472,0
7473,0
7473,1
7473,1
7473,0
7473,3
7473,0
7473,0
7473,0
7473,0
7473,1
7473,0
7473,0
7474,0
7474,1
7474,2
7474,3
7474,0
7474,1
7474,1
7474,0
7474,0
7474,1
7475,0
7475,1
7475,1
7475,1
7475,0
7475,0
7475,0
7476,0
7476,1
7476,1
7476,1
7476,1
7477,11
7477,0
7477,1
7477,3
7477,1
7478,0
7478,1
7478,0
7478,2
7478,8
7478,0
7478,1
7478,0
7479,0
7479,2
7479,3
7480,0
7480,3
7480,2
7480,0
7480,0
7480,8
7480,0
7480,0
7480,0
7480,1
7480,2
7480,0
7480,0
7481,0
7481,0
7481,7
7481,0
7481,2
7481,1
7482,3
7482,2
7482,0
7483,8
7483,2
7483,3
7483,0
7483,0
7483,3
7483,1
7483,2
7483,5
7483,5
7483,0
7483,0
7484,0
7484,0
7484,2
7484,2
7484,1
7484,1
7484,0
7485,1
7485,0
7485,0
7485,0
7486,0
7486,0
7486,0
7486,1
7486,4
7486,7
7486,0
7486,3
7486,0
7487,2
7487,0
7487,1
7487,4
7487,0
7487,6
7487,1
7487,0
7488,0
7488,2
7488,2
7488,4
7488,2
7488,4
7488,1
7489,0
7489,1
7489,0
7489,0
7489,1
7489,0
7489,3
7490,3
7490,2
7490,1
7490,0
7490,0
7490,1
7491,0
7491,5
7491,1
7491,0
7491,5
7491,1
7491,0
7491,0
7492,1
7492,1
7492,0
7492,0
7492,7
7492,0
7492,1
7492,0
7492,12
7492,1
7492,13
7492,1
7493,2
7493,0
7493,0
7493,0
7493,3
7494,0
7494,0
7494,0
7494,0
7494,1
7494,0
7494,2
7494,0
7494,0
7495,3
7495,0
7495,15
7495,0
7495,0
7495,0
7495,0
7495,0
7496,1
7496,1
7496,2
7496,0
7496,0
7496,0
7496,1
7497,1
7497,1
7497,10
7497,0
7497,2
7497,0
7497,0
7498,0
7498,0
7498,1
7498,1
7499,0
7499,0
7499,0
7499,3
7499,0
7499,1
7499,2
7499,2
7499,1
7499,1
7499,0
7499,1
7500,1
7500,0
7500,2
7500,1
7500,0
7500,0
7500,0
7501,4
7501,0
7501,9
7501,0
7501,0
7501,0
7501,1
7501,5
7501,0
7502,0
7502,1
7502,2
7502,0
7502,0
7502,0
7503,0
7503,2
7503,4
7503,1
7504,0
7504,0
7504,0
7504,1
7504,0
7504,2
7504,0
7504,0
7504,1
7505,3
7505,0
7505,2
7505,0
7505,1
7505,0
7505,0
7505,1
7506,0
7506,1
7506,0
7507,6
7507,1
7507,5
7507,1
7507,2
7507,0
7507,11
7507,1
7507,0
7507,0
7507,0
7507,0
7507,0
7508,0
7508,0
7508,0
7508,0
7508,2
7508,1
7508,5
7508,1
7508,0
7508,1
7508,1
7509,0
7509,1
7509,0
7509,0
7509,1
7510,0
7510,0
7510,6
7510,0
7510,0
7510,1
7510,3
7510,1
7511,5
7511,1
7511,1
7511,5
7511,0
7511,0
7511,0
7512,1
7512,2
7512,0
7512,2
7512,0
7512,1
7512,0
7512,0
7514,0
7514,1
7514,1
7514,1
7514,9
7514,0
7514,3
7514,0
7514,0
7515,5
7515,0
7515,0
7515,1
7515,0
7516,0
7516,0
7516,0
7516,0
7516,0
7516,1
7516,2
7516,1
7517,0
7517,1
7517,4
7517,0
7517,0
7518,0
7518,1
7518,1
7518,0
7518,1
7518,6
7518,2
7518,0
7518,1
7518,1
7519,0
7519,3
7519,1
7519,1
7519,1
7519,2
7519,1
7520,2
7520,1
7520,1
7520,4
7520,5
7520,0
7520,0
7521,0
7521,7
7521,1
7521,1
7521,2
7521,8
7522,0
7522,3
7522,6
7522,0
7522,0
7522,0
7522,1
7522,0
7522,0
7522,1
7523,0
7523,1
7523,0
7523,0
7523,0
7523,8
7523,8
7524,0
7524,0
7524,1
7524,0
7524,0
7524,1
7524,0
7524,0
7524,1
7525,0
7525,0
7525,0
7525,1
7525,1
7525,0
7526,0
7526,0
7526,0
7526,2
7526,1
7526,1
7526,0
7526,1
7527,0
7527,1
7527,0
7527,1
7528,0
7528,2
7528,2
7528,2
7529,0
7529,0
7529,0
7529,1
7529,0
7529,0
7529,1
7529,1
7529,0
7530,1
7530,1
7530,2
7530,1
7530,0
7531,1
7531,2
7531,2
7531,1
7531,2
7532,0
7532,0
7532,0
7532,1
7532,5
7532,1
7532,0
7533,0
7533,0
7533,5
7533,0
7534,0
7534,5
7534,0
7534,0
7534,3
7534,0
7534,1
7534,0
7534,0
7534,0
7535,0
7535,0
7535,0
7536,0
7536,10
7536,1
7536,2
7537,7
7537,0
7537,4
7537,2
7537,1
7537,3
7537,1
7538,1
7538,0
7538,0
7538,1
7538,0
7538,0
7538,0
7539,6
7539,1
7539,1
7540,1
7540,1
7540,0
7540,4
7540,4
7540,1
7541,0
7541,0
7541,9
7541,0
7541,4
7541,0
7541,0
7541,0
7542,0
7542,0
7542,0
7542,1
7542,1
7543,0
7543,0
7543,0
7543,0
7543,0
7543,0
7543,1
7544,0
7544,1
7544,8
7544,0
7544,0
7545,1
7545,0
7545,6
7545,1
7545,0
7545,0
7545,6
7545,4
7545,0
7545,3
7546,0
7546,4
7546,2
7546,0
7546,0
7546,2
7546,0
7546,0
7546,0
7547,1
7547,1
7547,3
7547,1
7547,0
7547,14
7547,0
7548,0
7548,0
7548,0
7548,1
7548,1
7548,0
7548,0
7548,0
7548,0
7548,0
7548,1
7549,0
7549,3
7549,1
7549,0
7549,0
7549,2
7549,5
7550,3
7550,0
7550,0
7550,1
7550,2
7550,1
7550,2
7550,3
7550,1
7550,0
7550,0
7550,1
7551,0
7551,0
7551,1
7551,1
7551,3
7551,0
7551,1
7551,1
7551,1
7551,0
7551,0
7552,0
7552,0
7552,8
7552,0
7553,1
7553,0
7553,0
7553,2
7553,0
7553,0
7553,7
7553,0
7553,10
7553,0
7553,0
7554,7
7554,1
7554,8
7555,1
7555,0
7555,0
7555,1
7556,1
7556,1
7556,1
7556,0
7556,1
7556,0
7557,1
7557,0
7557,1
7557,0
7557,6
7557,3
7557,0
7558,0
7558,0
7558,2
7558,0
7558,0
7559,0
7559,1
7559,0
7560,0
7560,3
7560,8
7560,0
7560,2
7560,7
7560,0
7560,1
7560,2
7561,0
7561,1
7561,0
7561,0
7562,1
7562,5
7562,1
7562,0
7562,9
7562,8
7562,3
7563,0
7563,0
7563,1
7563,1
7563,0
7563,2
7563,0
7563,1
7564,2
7564,1
7564,1
7564,0
7564,1
7565,1
7565,0
7565,3
7565,1
7565,3
7565,0
7566,0
7566,1
7566,10
7566,0
7566,1
7566,2
7566,6
7566,6
7566,0
7567,0
7567,2
7567,0
7567,0
7567,0
7567,1
7567,0
7568,0
7568,12
7568,0
7568,0
7569,0
7569,2
7569,2
7569,2
7569,1
7570,0
7570,2
7570,0
7570,2
7571,1
7571,0
7571,0
7571,0
7571,0
7571,0
7571,0
7571,0
7571,2
7572,0
7572,0
7572,1
7572,1
7572,2
7573,1
7573,0
7573,0
7574,0
7574,3
7574,1
7574,3
7574,0
7574,3
7575,1
7575,9
7575,0
7575,0
7576,0
7576,0
7576,0
7576,0
7576,0
7576,1
7576,0
7576,0
7576,0
7577,1
7577,0
7577,0
7577,8
7577,0
7577,0
7577,2
7577,0
7578,0
7578,1
7578,2
7578,3
7578,0
7578,1
7579,1
7579,1
7579,0
7579,0
7579,0
7580,1
7580,0
7580,0
7580,0
7580,0
7580,5
7581,0
7581,0
7581,0
7581,0
7581,0
7581,0
7582,1
7582,0
7582,0
7582,0
7582,0
7582,0
7582,0
7582,0
7583,0
7583,8
7583,8
7583,0
7583,4
7583,1
7584,1
7584,0
7584,0
7584,7
7584,1
7584,3
7584,0
7585,1
7585,0
7585,1
7585,0
7586,1
7586,0
7586,0
7586,1
7586,2
7587,1
7587,0
7587,1
7587,1
7587,0
7587,0
7587,0
7587,0
7587,0
7587,0
7588,0
7588,0
7588,0
7588,0
7588,0
7588,0
7588,0
7588,1
7589,2
7589,1
7589,0
7589,0
7589,3
7589,2
7590,3
7590,0
7590,0
7590,0
7590,0
7591,0
7591,0
7591,1
7591,1
7591,0
7591,2
7592,6
7592,1
7592,0
7592,0
7592,0
7592,0
7592,18
7592,1
7592,0
7592,0
7593,0
7593,0
7593,0
7593,1
7593,1
7593,1
7593,0
7593,0
7594,0
7594,1
7594,1
7594,1
7594,1
7594,0
7594,0
7594,0
7595,0
7595,1
7595,0
7595,2
7595,4
7595,4
7595,1
7595,0
7596,3
7596,7
7596,0
7596,6
7596,0
7597,0
7597,2
7597,1
7597,0
7597,1
7598,1
7598,2
7599,4
7599,0
7599,7
7599,1
7599,1
7600,0
7600,4
7600,0
7600,1
7600,6
7600,1
7600,1
7600,0
7601,1
7601,0
7601,0
7601,0
7601,8
7601,0
7601,1
7601,0
7602,0
7602,0
7602,0
7602,0
7602,0
7603,3
7603,0
7603,5
7603,0
7603,0
7603,0
7603,0
7603,0
7603,3
7604,5
7604,0
7604,1
7604,1
7604,0
7604,1
7605,0
7605,0
7605,0
7605,3
7606,1
7606,3
7606,0
7606,0
7606,2
7606,0
7607,8
7607,0
7607,0
7607,1
7607,1
7607,4
7607,0
7607,1
7607,7
7607,4
7607,0
7608,1
7608,1
7608,0
7608,1
7608,0
7608,0
7608,0
7608,0
7609,0
7609,0
7609,0
7609,0
7609,2
7609,0
7609,0
7609,0
7610,0
7610,1
7610,6
7610,0
7610,0
7610,2
7610,0
7610,0
7611,0
7611,0
7611,0
7611,9
7611,1
7611,0
7611,0
7611,0
7611,1
7611,3
7611,0
7612,4
7612,0
7612,1
7612,1
7612,0
7612,0
7613,0
7613,0
7613,2
7613,0
7613,0
7613,1
7613,2
7613,1
7614,1
7614,0
7614,1
7614,0
7615,3
7615,3
7615,11
7615,7
7616,0
7616,11
7616,1
7616,7
7616,0
7616,0
7616,3
7616,1
7617,1
7617,4
7617,0
7617,0
7617,0
7617,0
7617,0
7618,5
7618,1
7618,0
7618,0
7619,1
7619,1
7619,3
7619,0
7619,1
7619,0
7619,0
7619,4
7619,1
7619,1
7619,1
7619,0
7619,2
7619,0
7620,0
7620,0
7620,0
7620,0
7620,10
7620,8
7620,1
7620,3
7621,9
7621,0
7621,0
7621,3
7621,0
7621,3
7621,1
7621,1
7621,0
7622,2
7622,0
7622,0
7622,0
7622,0
7623,0
7623,1
7623,0
7623,10
7623,0
7623,0
7623,2
7623,0
7623,6
7623,0
7624,1
7624,12
7624,1
7624,0
7625,2
7625,2
7625,1
7625,3
7625,0
7625,1
7625,0
7625,5
7625,0
7625,1
7626,0
7626,0
7626,1
7626,0
7626,0
7626,0
7626,0
7626,2
7626,1
7627,0
7627,0
7627,1
7627,0
7628,0
7628,0
7628,0
7628,0
7628,0
7629,6
7629,2
7629,0
7629,0
7629,0
7629,0
7630,6
7630,9
7630,0
7630,4
7630,0
7630,1
7631,1
7631,0
7631,1
7631,1
7631,0
7631,7
7631,2
7632,0
7632,5
7632,0
7632,0
7633,1
7633,0
7634,0
7634,6
7634,0
7634,0
7634,0
7635,0
7635,0
7635,0
7635,1
7635,0
7635,0
7635,0
7636,0
7636,1
7636,1
7636,0
7636,1
7637,0
7637,2
7637,0
7637,0
7638,0
7638,2
7638,2
7638,0
7638,0
7638,1
7638,5
7638,0
7639,2
7639,0
7639,0
7639,1
7640,5
7640,1
7640,3
7640,1
7640,0
7640,0
7640,0
7640,0
7640,2
7640,0
7640,0
7641,5
7641,0
7641,0
7641,6
7642,0
7642,0
7642,3
7642,0
7642,0
7643,0
7643,0
7643,1
7643,6
7643,0
7643,1
7643,4
7643,0
7644,2
7644,0
7644,0
7644,2
7644,1
7645,1
7645,0
7645,1
7645,0
7645,0
7645,0
7645,5
7645,0
7645,2
7645,0
7646,0
7646,1
7646,0
7646,1
7646,0
7646,2
7646,0
7646,0
7647,0
7647,0
7647,3
7648,0
7648,0
7648,0
7648,1
7648,2
7648,0
7648,0
7649,1
7649,1
7649,0
7649,2
7649,0
7649,0
7649,3
7649,2
7649,1
7649,4
7650,1
7650,0
7650,0
7650,0
7650,0
7650,1
7650,4
7650,1
7650,0
7651,0
7651,1
7651,0
7651,0
7652,1
7652,0
7652,0
7652,0
7652,0
7652,0
7652,2
7653,0
7653,2
7653,0
7653,0
7653,1
7653,15
7653,1
7653,0
7653,0
7653,2
7653,0
7654,0
7654,0
7654,1
7654,0
7654,0
7654,0
7655,2
7655,0
7655,0
7655,2
7655,1
7655,1
7656,0
7656,0
7656,0
7656,4
7656,0
7656,0
7656,1
7656,3
7657,1
7657,1
7657,0
7657,0
7657,0
7657,0
7658,0
7658,2
7658,0
7658,0
7658,1
7659,1
7659,11
7659,0
7659,0
7660,1
7660,1
7660,0
7660,0
7660,0
7660,0
7660,0
7660,0
7661,0
7661,1
7661,1
7661,0
7662,0
7662,0
7662,0
7662,0
7662,0
7662,1
7662,0
7663,14
7663,1
7663,0
7663,1
7663,0
7663,1
7664,1
7664,0
7664,0
7664,1
7664,0
7664,0
7665,1
7665,1
7665,0
7665,0
7665,0
7665,1
7665,1
7666,0
7666,1
7666,1
7666,0
7666,0
7666,0
7667,0
7667,2
7667,0
7667,0
7667,0
7667,6
7667,0
7667,1
7667,0
7668,3
7668,0
7668,5
7668,0
7668,1
7668,0
7668,0
7668,0
7668,1
7668,0
7668,0
7669,2
7669,0
7669,1
7669,0
7670,0
7670,4
7670,8
7670,0
7670,0
7670,0
7671,0
7671,0
7671,0
7671,0
7671,0
7671,1
7671,2
7671,2
7672,1
7672,0
7672,3
7672,1
7672,0
7672,5
7673,1
7673,1
7673,6
7673,1
7673,0
7673,0
7673,0
7673,2
7673,0
7673,0
7674,0
7674,0
7674,2
7674,7
7674,6
7675,6
7675,0
7675,0
7675,0
7675,2
7675,0
7675,1
7675,1
7675,0
7676,0
7676,1
7677,0
7677,0
7677,0
7677,4
7677,1
7677,0
7677,1
7677,5
7677,1
7677,0
7677,1
7677,1
7677,0
7678,0
7678,1
7678,0
7678,1
7678,0
7678,0
7678,0
7678,0
7678,1
7679,3
7679,0
7679,0
7679,0
7679,0
7679,1
7679,0
7679,0
7679,3
7679,4
7679,1
7679,1
7679,0
7680,0
7680,0
7680,0
7681,0
7681,0
7681,1
7681,0
7681,1
7681,9
7681,0
7681,0
7681,0
7682,1
7682,0
7682,6
7682,5
7682,0
7683,0
7683,0
7683,0
7683,0
7683,0
7683,3
7683,1
7683,7
7683,0
7683,1
7683,0
7683,2
7684,2
7684,1
7684,0
7684,4
7684,0
7684,1
7684,0
7684,0
7685,1
7685,0
7685,0
7685,1
7685,0
7685,7
7685,0
7685,0
7686,0
7686,1
7686,0
7686,0
7686,0
7686,1
7686,5
7687,0
7687,1
7687,1
7687,0
7688,0
7688,3
7688,1
7688,2
7688,0
7688,2
7688,0
7688,0
7689,2
7689,0
7689,3
7689,0
7689,0
7689,0
7690,1
7690,2
7690,0
7691,0
7691,2
7691,7
7691,2
7691,5
7691,6
7691,0
7691,0
7692,1
7692,1
7692,0
7692,0
7692,0
7692,0
7693,0
7693,5
7693,0
7693,0
7693,4
7693,0
7694,0
7694,1
7694,0
7694,0
7694,0
7694,1
7694,0
7694,0
7695,1
7695,0
7695,0
7695,0
7695,8
7695,0
7695,0
7695,6
7696,8
7696,3
7696,0
7696,0
7696,0
7696,0
7696,0
7696,3
7696,0
7696,0
7696,0
7696,0
7697,0
7697,0
7697,3
7697,0
7697,0
7697,0
7697,0
7698,1
7698,1
7698,0
7698,7
7698,0
7698,0
7698,1
7699,0
7699,0
7699,1
7699,2
7699,0
7699,0
7699,0
7699,1
7700,1
7700,0
7700,0
