"IDPOP","TIME_SEQ","SEQ_COUNT"
5888,38.0575342465753,2
113356,41.0027397260274,2
16083,38.2054794520548,2
7246,29.9287671232877,2
114428,29.8630136986301,2
8836,33.9671232876712,2
84455,39.5890410958904,2
4196,34.841095890411,2
8255,28.2246575342466,2
13446,30.5150684931507,2
28918,27.2876712328767,2
6107,28.1068493150685,2
44998,35.1917808219178,2
81006,38.0794520547945,2
52982,7.86301369863014,2
31021,5.60821917808219,2
33498,6.61643835616438,2
116081,40.958904109589,2
99402,28.4712328767123,2
41595,21.8986301369863,2
123137,36.241095890411,2
65334,10.3561643835616,2
39996,15.1479452054795,2
19556,17.6109589041096,2
27287,14.8328767123288,2
95902,37.6054794520548,2
80999,10.9150684931507,2
35899,10.1452054794521,2
27736,12.4767123287671,2
75313,5.4,2
34768,5.86575342465753,2
123693,32.386301369863,2
57000,11.1671232876712,2
63520,15.4,2
68846,22.1123287671233,2
60904,8.15342465753425,2
65440,12.1315068493151,2
104150,32.6876712328767,2
112957,34.6575342465753,2
129899,39.4246575342466,2
62865,23.1260273972603,2
98540,40.3808219178082,2
52737,27.6246575342466,2
122927,35.213698630137,2
78074,9.88493150684931,2
60696,6.80547945205479,2
32861,16.6739726027397,2
76928,5.21917808219178,2
43801,28.6602739726027,2
28039,11.9424657534247,2
104306,29.1506849315068,2
56678,15.772602739726,2
52820,8.00821917808219,2
54524,18.8301369863014,2
112330,29.2684931506849,2
79840,6.40821917808219,2
90665,21.3698630136986,2
123473,30.8493150684932,2
87816,36.6027397260274,2
20234,25.2246575342466,2
54759,15.2465753424658,2
128638,34.4082191780822,2
73815,5.10958904109589,2
45721,13.2931506849315,2
98559,30.7534246575342,2
72503,9.16438356164384,2
130474,37.4520547945205,2
114886,33.1369863013699,2
40707,12.2465753424658,2
67394,8.75068493150685,2
78912,9.40821917808219,2
100430,22.427397260274,2
88437,17.4575342465753,2
60672,31.041095890411,2
126217,33.813698630137,2
33712,20.6465753424658,2
117978,33.8383561643836,2
81689,14.6082191780822,2
97361,20.386301369863,2
35457,39.427397260274,2
88343,21.227397260274,2
56858,13.5068493150685,2
99606,22.4904109589041,2
62762,26.8931506849315,2
84775,23.5397260273973,2
92672,28.7041095890411,2
56061,10.3534246575342,2
69263,35.4520547945205,2
35225,12.3945205479452,2
24817,27.8246575342466,2
49691,7.30684931506849,2
33165,13.9315068493151,2
39245,35.0876712328767,2
108711,35.0630136986301,2
59768,20.8246575342466,2
129745,36.8657534246575,2
79654,8.09315068493151,2
74250,31.3698630136986,2
25682,10.7671232876712,2
90256,35.3972602739726,2
63106,15.758904109589,2
73093,14.9698630136986,2
54386,12.3369863013699,2
72763,28.7808219178082,2
35001,23.5808219178082,2
63430,13.1452054794521,2
40623,32.9123287671233,2
20381,13.227397260274,2
79230,27.7945205479452,2
110119,35.4054794520548,2
78921,16.0191780821918,2
40237,14.8191780821918,2
33079,11.2739726027397,2
62960,18.5369863013699,2
98329,31,2
100575,33.7205479452055,2
83170,27.9369863013699,2
126464,36.7753424657534,2
113244,29.8849315068493,2
49283,30.1808219178082,2
84585,35.0739726027397,2
124517,38.1369863013699,2
34429,20.5260273972603,2
134679,36.6575342465753,2
48284,19.7178082191781,2
134999,38.7698630136986,2
63516,36.0383561643836,2
59264,17.5068493150685,2
83324,20.4301369863014,2
67294,21.3808219178082,2
24577,15.158904109589,2
113736,27.3780821917808,2
23798,14.1342465753425,2
36516,5.18082191780822,2
80745,30.8356164383562,2
106695,30.9041095890411,2
39312,29.8246575342466,2
41065,25.4383561643836,2
59985,10.772602739726,2
24811,10.4684931506849,2
78636,29.6630136986301,2
108496,30.013698630137,2
53817,33.6438356164384,2
44334,14.3698630136986,2
122757,32.5452054794521,2
98768,29.2438356164384,2
42519,23.8109589041096,2
129276,34.6849315068493,2
22660,10.5835616438356,2
39631,5.81095890410959,2
77647,11.3287671232877,2
43833,28.6821917808219,2
91903,26.4438356164384,2
36169,8.52876712328767,2
111472,29.8958904109589,2
62680,22.613698630137,2
50308,15.8547945205479,2
92903,31.0849315068493,2
40413,6.99452054794521,2
102863,34.1808219178082,2
60679,33.8630136986301,2
81454,39.2657534246575,2
69896,19.4191780821918,2
47317,25.4575342465753,2
117364,33.3808219178082,2
91259,22.4,2
115500,33.7643835616438,2
61690,5.61095890410959,2
121890,34.4575342465753,2
70048,22.4219178082192,2
81494,13.5835616438356,2
101856,38.4657534246575,2
36494,13.5095890410959,2
24392,21.3232876712329,2
40642,5.72602739726027,2
121024,38.0739726027397,2
67659,27.8438356164384,2
120512,34.3068493150685,2
94316,26.2493150684931,2
42441,25.4657534246575,2
96907,26.4465753424658,2
92993,20.1095890410959,2
115261,38.0821917808219,2
63485,38.213698630137,2
67806,8.68219178082192,2
89981,21.5506849315069,2
82760,11.6493150684932,2
54344,5.08767123287671,2
41872,20.2493150684931,2
45035,26.7643835616438,2
32791,19.5698630136986,2
124612,31.5643835616438,2
52750,7.36712328767123,2
111146,35.2219178082192,2
42009,9.53972602739726,2
24583,13.6602739726027,2
126863,39.3972602739726,2
108830,35.9890410958904,2
105495,40.7178082191781,2
99511,28.3150684931507,2
31466,11.0191780821918,2
94611,28.4547945205479,2
115213,30.5643835616438,2
28206,10.0054794520548,2
31102,19.4630136986301,2
26916,40.2164383561644,2
44779,32.7671232876712,2
22783,28.227397260274,2
90899,30.1534246575342,2
76461,7.8958904109589,2
61173,24.8657534246575,2
64818,13.3205479452055,2
23025,17.5452054794521,2
62935,6.30958904109589,2
72265,22.2767123287671,2
64552,17.2027397260274,2
65500,13.2547945205479,2
37299,25.9369863013699,2
111450,31.1890410958904,2
27878,23.4904109589041,2
108621,34.4383561643836,2
89905,33.8630136986301,2
68112,10.2465753424658,2
37338,35.8027397260274,2
44269,15.1342465753425,2
43337,17.758904109589,2
75680,7.34246575342466,2
101990,31.6054794520548,2
51843,19.4356164383562,2
37936,17.986301369863,2
118943,34.8027397260274,2
61124,22.2986301369863,2
109900,38.5150684931507,2
97338,25.2986301369863,2
53548,27.4520547945205,2
92221,28.2876712328767,2
124405,40.6219178082192,2
42484,33.1068493150685,2
82114,25.7753424657534,2
24835,16.2931506849315,2
51310,26.6547945205479,2
88015,33.1397260273973,2
88663,27.8767123287671,2
70514,34.9753424657534,2
24478,6.75616438356164,2
55100,27.5534246575342,2
93379,30.6164383561644,2
52572,30.3780821917808,2
109367,28.2876712328767,2
72213,6.96438356164384,2
45603,20.9041095890411,2
116500,38.9260273972603,2
52409,17.2356164383562,2
83750,35.0027397260274,2
111677,36.9424657534247,2
78607,21.4520547945205,2
125527,31.5835616438356,2
57729,19.3260273972603,2
113016,33.6493150684932,2
119049,36.0575342465753,2
60871,24.5178082191781,2
70633,16.0904109589041,2
95702,31.813698630137,2
34939,25.186301369863,2
31295,10.627397260274,2
48502,8.28493150684931,2
77399,11.2246575342466,2
120141,35.3095890410959,2
26585,28.7835616438356,2
102838,31.9945205479452,2
36040,5.35342465753425,2
58065,15.0712328767123,2
54507,19.9424657534247,2
68258,13.8794520547945,2
36326,13.2986301369863,2
65624,22.0383561643836,2
131493,39.5479452054795,2
119669,34.0465753424658,2
